#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   ionf[ 9]   ionf[10]   ionf[11]   ionf[12]   ionf[13]   ionf[14]   ionf[15]   
 6.73   0.00     6.826e-04 -4.000  1.209e+00 0.618 2.795e+10 -2.890e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.269e-08  1.061e-06  4.919e-05  1.764e-03  3.634e-02  9.374e-01  2.420e-02  1.880e-04 
 6.72   0.00     6.826e-04 -4.000  1.209e+00 0.618 2.731e+10 -2.890e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.083e-10  1.595e-08  1.272e-06  5.613e-05  1.908e-03  3.742e-02  9.391e-01  2.137e-02  1.439e-04 
 6.71   0.00     6.826e-04 -4.000  1.209e+00 0.618 2.666e+10 -2.894e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.425e-10  2.007e-08  1.527e-06  6.413e-05  2.066e-03  3.855e-02  9.407e-01  1.856e-02  1.065e-04 
 6.70   0.00     6.826e-04 -4.000  1.209e+00 0.618 2.599e+10 -2.900e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.877e-10  2.528e-08  1.835e-06  7.338e-05  2.240e-03  3.976e-02  9.420e-01  1.578e-02  7.541e-05 
 6.69   0.00     6.826e-04 -4.000  1.209e+00 0.618 2.534e+10 -2.907e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.483e-10  3.197e-08  2.213e-06  8.416e-05  2.434e-03  4.103e-02  9.429e-01  1.347e-02  5.383e-05 
 6.68   0.00     6.826e-04 -4.000  1.209e+00 0.618 2.468e+10 -2.916e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.303e-10  4.059e-08  2.677e-06  9.678e-05  2.646e-03  4.236e-02  9.431e-01  1.176e-02  4.038e-05 
 6.67   0.00     6.826e-04 -4.000  1.209e+00 0.618 2.403e+10 -2.928e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.397e-10  5.162e-08  3.245e-06  1.115e-04  2.883e-03  4.379e-02  9.431e-01  1.007e-02  2.911e-05 
 6.66   0.00     6.826e-04 -4.000  1.208e+00 0.618 2.335e+10 -2.944e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.863e-10  6.577e-08  3.940e-06  1.287e-04  3.146e-03  4.531e-02  9.430e-01  8.403e-03  1.987e-05 
 6.65   0.00     6.826e-04 -4.000  1.208e+00 0.618 2.268e+10 -2.962e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  7.855e-10  8.412e-08  4.800e-06  1.489e-04  3.440e-03  4.693e-02  9.424e-01  7.057e-03  1.375e-05 
 6.64   0.00     6.826e-04 -4.000  1.208e+00 0.618 2.201e+10 -2.983e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.057e-09  1.080e-07  5.868e-06  1.728e-04  3.767e-03  4.866e-02  9.413e-01  6.087e-03  1.010e-05 
 6.63   0.00     6.826e-04 -4.000  1.208e+00 0.618 2.132e+10 -3.009e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.426e-09  1.390e-07  7.190e-06  2.009e-04  4.134e-03  5.052e-02  9.400e-01  5.133e-03  7.074e-06 
 6.62   0.00     6.826e-04 -4.000  1.208e+00 0.618 2.062e+10 -3.041e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.930e-09  1.794e-07  8.833e-06  2.342e-04  4.546e-03  5.250e-02  9.386e-01  4.197e-03  4.641e-06 
 6.61   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.992e+10 -3.076e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.622e-09  2.325e-07  1.088e-05  2.738e-04  5.009e-03  5.463e-02  9.366e-01  3.467e-03  3.110e-06 
 6.60   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.922e+10 -3.115e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.577e-09  3.024e-07  1.346e-05  3.210e-04  5.528e-03  5.692e-02  9.342e-01  2.951e-03  2.232e-06 
 6.59   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.851e+10 -3.161e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.896e-09  3.944e-07  1.669e-05  3.772e-04  6.116e-03  5.938e-02  9.317e-01  2.448e-03  1.515e-06 
 6.58   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.779e+10 -3.216e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  6.725e-09  5.164e-07  2.077e-05  4.447e-04  6.782e-03  6.202e-02  9.288e-01  1.959e-03  9.523e-07 
 6.57   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.706e+10 -3.275e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  9.274e-09  6.783e-07  2.593e-05  5.255e-04  7.535e-03  6.487e-02  9.254e-01  1.588e-03  6.159e-07 
 6.56   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.635e+10 -3.340e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.284e-08  8.936e-07  3.245e-05  6.224e-04  8.383e-03  6.792e-02  9.217e-01  1.334e-03  4.309e-07 
 6.55   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.563e+10 -3.415e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.784e-08  1.182e-06  4.076e-05  7.396e-04  9.352e-03  7.121e-02  9.175e-01  1.087e-03  2.828e-07 
 6.54   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.489e+10 -3.500e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.070e-10  2.491e-08  1.572e-06  5.142e-05  8.821e-04  1.047e-02  7.478e-02  9.130e-01  8.482e-04  1.693e-07 
 6.53   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.419e+10 -3.592e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.572e-10  3.488e-08  2.093e-06  6.500e-05  1.054e-03  1.172e-02  7.860e-02  9.079e-01  6.744e-04  1.055e-07 
 6.52   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.350e+10 -3.689e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.316e-10  4.896e-08  2.794e-06  8.231e-05  1.261e-03  1.314e-02  8.267e-02  9.023e-01  5.576e-04  7.177e-08 
 6.51   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.282e+10 -3.798e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.429e-10  6.911e-08  3.750e-06  1.047e-04  1.516e-03  1.478e-02  8.708e-02  8.960e-01  4.455e-04  4.541e-08 
 6.50   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.214e+10 -3.919e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.108e-10  9.814e-08  5.061e-06  1.339e-04  1.828e-03  1.668e-02  9.187e-02  8.891e-01  3.379e-04  2.569e-08 
 6.49   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.149e+10 -4.045e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  7.621e-10  1.395e-07  6.836e-06  1.714e-04  2.208e-03  1.882e-02  9.694e-02  8.816e-01  2.631e-04  1.540e-08 
 6.48   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.088e+10 -4.173e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.139e-09  1.987e-07  9.243e-06  2.195e-04  2.667e-03  2.125e-02  1.023e-01  8.733e-01  2.139e-04  1.015e-08 
 6.47   0.00     6.826e-04 -4.000  1.208e+00 0.618 1.029e+10 -4.315e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.714e-09  2.846e-07  1.257e-05  2.827e-04  3.237e-03  2.407e-02  1.081e-01  8.641e-01  1.672e-04  6.169e-09 
 6.46   0.00     6.826e-04 -4.000  1.208e+00 0.618 9.707e+09 -4.467e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.599e-09  4.108e-07  1.722e-05  3.664e-04  3.948e-03  2.736e-02  1.145e-01  8.538e-01  1.225e-04  3.264e-09 
 6.45   0.00     6.826e-04 -4.000  1.208e+00 0.618 9.167e+09 -4.623e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.936e-09  5.922e-07  2.355e-05  4.740e-04  4.809e-03  3.105e-02  1.210e-01  8.425e-01  9.310e-05  1.870e-09 
 6.44   0.00     6.826e-04 -4.000  1.208e+00 0.618 8.659e+09 -4.783e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.965e-09  8.538e-07  3.221e-05  6.131e-04  5.855e-03  3.522e-02  1.279e-01  8.303e-01  7.437e-05  1.197e-09 
 6.43   0.00     6.826e-04 -4.000  1.208e+00 0.618 8.167e+09 -4.955e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  9.110e-09  1.240e-06  4.436e-05  7.979e-04  7.164e-03  4.008e-02  1.352e-01  8.166e-01  5.668e-05  6.950e-10 
 6.42   0.00     6.826e-04 -4.000  1.208e+00 0.618 7.690e+09 -5.144e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.403e-08  1.817e-06  6.158e-05  1.046e-03  8.814e-03  4.579e-02  1.432e-01  8.011e-01  3.983e-05  3.402e-10 
 6.41   0.00     6.826e-04 -4.000  1.208e+00 0.618 7.251e+09 -5.330e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.153e-08  2.650e-06  8.506e-05  1.364e-03  1.081e-02  5.211e-02  1.513e-01  7.843e-01  2.940e-05  1.848e-10 
 6.40   0.00     6.826e-04 -4.000  1.208e+00 0.618 6.841e+09 -5.520e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.086e-10  3.297e-08  3.857e-06  1.173e-04  1.777e-03  1.321e-02  5.919e-02  1.594e-01  7.662e-01  2.301e-05  1.145e-10 
 6.39   0.00     6.826e-04 -4.000  1.208e+00 0.618 6.444e+09 -5.728e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.760e-10  5.094e-08  5.663e-06  1.629e-04  2.328e-03  1.624e-02  6.742e-02  1.681e-01  7.458e-01  1.700e-05  0.000e+00 
 6.38   0.00     6.826e-04 -4.000  1.208e+00 0.618 6.057e+09 -5.955e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.885e-10  7.950e-08  8.392e-06  2.283e-04  3.072e-03  2.006e-02  7.702e-02  1.771e-01  7.226e-01  1.137e-05  0.000e+00 
 6.37   0.00     6.826e-04 -4.000  1.208e+00 0.618 5.693e+09 -6.191e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.679e-10  1.229e-07  1.232e-05  3.170e-04  4.020e-03  2.459e-02  8.740e-02  1.857e-01  6.980e-01  8.092e-06  0.000e+00 
 6.36   0.00     6.826e-04 -4.000  1.208e+00 0.618 5.347e+09 -6.442e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  7.569e-10  1.892e-07  1.801e-05  4.382e-04  5.240e-03  3.004e-02  9.877e-02  1.940e-01  6.716e-01  6.157e-06  0.000e+00 
 6.35   0.00     6.826e-04 -4.000  1.208e+00 0.618 5.011e+09 -6.717e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.235e-09  2.939e-07  2.654e-05  6.103e-04  6.867e-03  3.682e-02  1.118e-01  2.021e-01  6.419e-01  4.371e-06  0.000e+00 
 6.34   0.00     6.826e-04 -4.000  1.208e+00 0.618 4.686e+09 -7.019e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.035e-09  4.609e-07  3.947e-05  8.564e-04  9.056e-03  4.531e-02  1.265e-01  2.099e-01  6.083e-01  2.744e-06  0.000e+00 
 6.33   0.00     6.826e-04 -4.000  1.208e+00 0.618 4.389e+09 -7.323e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.301e-09  7.114e-07  5.778e-05  1.183e-03  1.178e-02  5.506e-02  1.417e-01  2.163e-01  5.739e-01  1.860e-06  0.000e+00 
 6.32   0.00     6.826e-04 -4.000  1.208e+00 0.618 4.113e+09 -7.637e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.320e-09  1.091e-06  8.402e-05  1.625e-03  1.521e-02  6.643e-02  1.577e-01  2.213e-01  5.376e-01  1.359e-06  0.000e+00 
 6.31   0.00     6.826e-04 -4.000  1.208e+00 0.618 3.849e+09 -7.974e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  8.633e-09  1.684e-06  1.229e-04  2.241e-03  1.969e-02  8.020e-02  1.750e-01  2.250e-01  4.978e-01  9.134e-07  0.000e+00 
 6.30   0.00     6.826e-04 -4.000  1.207e+00 0.618 3.599e+09 -8.336e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.412e-08  2.617e-06  1.809e-04  3.105e-03  2.557e-02  9.681e-02  1.934e-01  2.268e-01  4.543e-01  5.280e-07  0.000e+00 
 6.29   0.00     6.826e-04 -4.000  1.207e+00 0.618 3.372e+09 -8.695e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.255e-08  3.976e-06  2.602e-04  4.210e-03  3.255e-02  1.148e-01  2.106e-01  2.259e-01  4.117e-01  3.348e-07  0.000e+00 
 6.28   0.00     6.826e-04 -4.000  1.207e+00 0.618 3.162e+09 -9.059e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.566e-08  5.978e-06  3.705e-04  5.647e-03  4.096e-02  1.347e-01  2.266e-01  2.227e-01  3.691e-01  2.304e-07  0.000e+00 
 6.27   0.00     6.826e-04 -4.000  1.207e+00 0.618 2.966e+09 -9.437e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.660e-08  9.013e-06  5.286e-04  7.579e-03  5.149e-02  1.572e-01  2.420e-01  2.166e-01  3.247e-01  1.435e-07  0.000e+00 
 6.26   0.00     6.826e-04 -4.000  1.207e+00 0.618 2.784e+09 -9.829e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  9.011e-08  1.362e-05  7.553e-04  1.017e-02  6.455e-02  1.825e-01  2.557e-01  2.073e-01  2.790e-01  7.432e-08  0.000e+00 
 6.25   0.00     6.826e-04 -4.000  1.207e+00 0.618 2.623e+09 -1.020e-22  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.394e-07  2.002e-05  1.049e-03  1.328e-02  7.896e-02  2.072e-01  2.654e-01  1.958e-01  2.382e-01  4.310e-08  0.000e+00 
 6.24   0.00     6.826e-04 -4.000  1.207e+00 0.618 2.477e+09 -1.055e-22  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.126e-07  2.899e-05  1.438e-03  1.712e-02  9.521e-02  2.320e-01  2.714e-01  1.823e-01  2.004e-01  2.737e-08  0.000e+00 
 6.23   0.00     6.826e-04 -4.000  1.207e+00 0.618 2.343e+09 -1.089e-22  0.000e+00  0.000e+00  0.000e+00  1.017e-10  3.244e-07  4.200e-05  1.966e-03  2.197e-02  1.141e-01  2.574e-01  2.739e-01  1.665e-01  1.643e-01  1.549e-08  0.000e+00 
 6.22   0.00     6.826e-04 -4.000  1.207e+00 0.618 2.218e+09 -1.125e-22  0.000e+00  0.000e+00  0.000e+00  1.604e-10  4.955e-07  6.083e-05  2.686e-03  2.811e-02  1.359e-01  2.824e-01  2.719e-01  1.485e-01  1.304e-01  6.979e-09  0.000e+00 
 6.21   0.00     6.826e-04 -4.000  1.207e+00 0.618 2.109e+09 -1.156e-22  0.000e+00  0.000e+00  0.000e+00  2.448e-10  7.326e-07  8.536e-05  3.560e-03  3.494e-02  1.578e-01  3.034e-01  2.655e-01  1.313e-01  1.034e-01  3.653e-09  0.000e+00 
 6.20   0.00     6.826e-04 -4.000  1.207e+00 0.618 2.010e+09 -1.185e-22  0.000e+00  0.000e+00  0.000e+00  3.687e-10  1.070e-06  1.183e-04  4.653e-03  4.286e-02  1.807e-01  3.212e-01  2.555e-01  1.143e-01  8.081e-02  2.116e-09  0.000e+00 
 6.19   0.00     6.826e-04 -4.000  1.207e+00 0.618 1.917e+09 -1.214e-22  0.000e+00  0.000e+00  0.000e+00  5.556e-10  1.561e-06  1.637e-04  6.071e-03  5.233e-02  2.052e-01  3.360e-01  2.418e-01  9.720e-02  6.116e-02  1.078e-09  0.000e+00 
 6.18   0.00     6.826e-04 -4.000  1.207e+00 0.618 1.832e+09 -1.243e-22  0.000e+00  0.000e+00  0.000e+00  8.390e-10  2.284e-06  2.267e-04  7.915e-03  6.366e-02  2.314e-01  3.474e-01  2.245e-01  8.037e-02  4.454e-02  4.131e-10  0.000e+00 
 6.17   0.00     6.826e-04 -4.000  1.207e+00 0.618 1.755e+09 -1.267e-22  0.000e+00  0.000e+00  0.000e+00  1.225e-09  3.235e-06  3.044e-04  1.002e-02  7.544e-02  2.554e-01  3.531e-01  2.064e-01  6.647e-02  3.284e-02  1.958e-10  0.000e+00 
 6.16   0.00     6.826e-04 -4.000  1.207e+00 0.618 1.684e+09 -1.290e-22  0.000e+00  0.000e+00  0.000e+00  1.774e-09  4.540e-06  4.048e-04  1.255e-02  8.844e-02  2.785e-01  3.546e-01  1.874e-01  5.422e-02  2.387e-02  1.037e-10  0.000e+00 
 6.15   0.00     6.826e-04 -4.000  1.207e+00 0.618 1.617e+09 -1.313e-22  0.000e+00  0.000e+00  0.000e+00  2.574e-09  6.386e-06  5.390e-04  1.573e-02  1.034e-01  3.017e-01  3.520e-01  1.670e-01  4.308e-02  1.672e-02  0.000e+00  0.000e+00 
 6.14   0.00     6.826e-04 -4.000  1.207e+00 0.618 1.553e+09 -1.336e-22  0.000e+00  0.000e+00  0.000e+00  3.755e-09  9.029e-06  7.202e-04  1.972e-02  1.205e-01  3.244e-01  3.447e-01  1.457e-01  3.313e-02  1.119e-02  0.000e+00  0.000e+00 
 6.13   0.00     6.826e-04 -4.000  1.207e+00 0.618 1.495e+09 -1.356e-22  0.000e+00  0.000e+00  0.000e+00  5.297e-09  1.235e-05  9.336e-04  2.405e-02  1.372e-01  3.428e-01  3.343e-01  1.271e-01  2.582e-02  7.725e-03  0.000e+00  0.000e+00 
