0.000861734671895 0.0
0.00096800726699 0.0
0.00108738582711 0.0
0.00122148663271 0.0
0.00137212529048 0.0
0.00154134131506 0.0
0.00173142574223 0.0
0.00194495214756 0.0
0.00218481149034 0.0
0.00245425125463 0.0
0.00275691941729 0.0
0.00309691383843 0.0
0.00347883774277 0.0
0.00390786204328 0.0
0.00438979535078 0.0
0.00493116261739 0.0
0.00553929347864 0.0
0.00622242149027 0.0
0.00698979560334 0.0
0.00785180538684 0.0
0.0088201216933 0.0
0.00990785467188 0.0
0.0111297312682 0.0
0.0125022946141 0.0
0.0140441280074 0.0
0.015776106513 0.0
0.0177216795928 0.0
0.0199071885913 0.0
0.0223622233737 0.0
0.0251200229465 0.0
0.0282179254847 0.0
0.0316978738578 0.0
0.0356069834988 0.0
0.039998180306 0.0
0.0449309172131 0.0
0.0504719791293 0.0
0.0566963871479 0.0
0.0636884142662 1.858562e-38
0.0715427263675 6.599037e-37
0.0803656639134 1.458555e-35
0.0902766817002 2.301544e-34
0.101409966171 2.704056e-33
0.113916252184 2.4441e-32
0.127964863825 1.747022e-31
0.143746006911 1.015089e-30
0.161473344208 4.90862e-30
0.181386888234 2.014176e-29
0.20375625082 7.140357e-29
0.228884293416 2.219788e-28
0.257111227565 6.151048e-28
0.288819221073 1.53921e-27
0.324437572217 3.513961e-27
0.364448522072 7.392832e-27
0.409393783627 1.444948e-26
0.4598818761 2.649802e-26
0.516596363755 4.590926e-26
0.580305110755 7.554382e-26
0.651870677371 1.187295e-25
0.732261998284 1.790144e-25
0.822567501109 2.605431e-25
0.924009842742 3.672815e-25
1.03796246306 5.02777e-25
1.16596818009 6.704299e-25
1.30976007838 8.727644e-25
1.47128497348 1.113444e-24
1.65272977007 1.39369e-24
1.85655107073 1.713118e-24
2.08550843621 2.070743e-24
2.34270174737 2.463475e-24
2.63161317492 2.891108e-24
2.95615432489 3.347036e-24
3.32071919834 3.823559e-24
3.73024368226 4.313422e-24
4.19027237715 4.80793e-24
4.70703366598 5.305067e-24
5.28752404103 5.793205e-24
5.93960283024 6.263286e-24
6.67209860555 6.70923e-24
7.49492871401 7.124629e-24
8.41923354991 7.513851e-24
9.45752738587 7.866614e-24
10.6238678051 8.178839e-24
11.9340460286 8.450351e-24
13.4058007146 8.68001e-24
15.0590581241 8.880353e-24
16.9162019048 9.040948e-24
19.0023761463 9.161708e-24
21.3458258089 9.246074e-24
23.9782791349 9.295448e-24
26.9353772217 9.333425e-24
30.2571565704 9.34101e-24
33.9885911451 9.319211e-24
38.1802012804 9.272424e-24
42.8887376822 9.202348e-24
48.1779497825 9.151773e-24
54.1194488503 9.080472e-24
60.7936775451 8.989891e-24
68.2909990395 8.883541e-24
76.7129204572 8.764598e-24
86.1734671895 8.703838e-24
