#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   ionf[ 9]   
 6.65   0.00     5.493e-03 -4.000  1.208e+00 0.618 2.268e+10 -2.962e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.366e-08  2.234e-05  1.329e-02  1.215e-01  8.651e-01 
 6.64   0.00     5.493e-03 -4.000  1.208e+00 0.618 2.201e+10 -2.983e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.610e-08  2.553e-05  1.502e-02  1.298e-01  8.552e-01 
 6.63   0.00     5.493e-03 -4.000  1.208e+00 0.618 2.132e+10 -3.009e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.905e-08  2.932e-05  1.704e-02  1.388e-01  8.441e-01 
 6.62   0.00     5.493e-03 -4.000  1.208e+00 0.618 2.062e+10 -3.041e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.267e-08  3.384e-05  1.944e-02  1.488e-01  8.318e-01 
 6.61   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.992e+10 -3.076e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.687e-08  3.891e-05  2.211e-02  1.591e-01  8.187e-01 
 6.60   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.922e+10 -3.115e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.170e-08  4.446e-05  2.500e-02  1.698e-01  8.051e-01 
 6.59   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.851e+10 -3.161e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.757e-08  5.107e-05  2.843e-02  1.814e-01  7.900e-01 
 6.58   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.779e+10 -3.216e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.477e-08  5.902e-05  3.250e-02  1.943e-01  7.731e-01 
 6.57   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.706e+10 -3.275e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.309e-08  6.780e-05  3.698e-02  2.075e-01  7.555e-01 
 6.56   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.635e+10 -3.340e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  6.258e-08  7.733e-05  4.180e-02  2.208e-01  7.373e-01 
 6.55   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.563e+10 -3.415e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  7.412e-08  8.870e-05  4.751e-02  2.353e-01  7.171e-01 
 6.54   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.489e+10 -3.500e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  8.828e-08  1.023e-04  5.432e-02  2.510e-01  6.946e-01 
 6.53   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.419e+10 -3.592e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.045e-07  1.172e-04  6.167e-02  2.667e-01  6.715e-01 
 6.52   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.350e+10 -3.689e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.227e-07  1.331e-04  6.953e-02  2.822e-01  6.481e-01 
 6.51   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.282e+10 -3.798e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.449e-07  1.519e-04  7.877e-02  2.988e-01  6.224e-01 
 6.50   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.214e+10 -3.919e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.720e-07  1.743e-04  8.975e-02  3.162e-01  5.938e-01 
 6.49   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.149e+10 -4.045e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.023e-07  1.981e-04  1.013e-01  3.331e-01  5.654e-01 
 6.48   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.088e+10 -4.173e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.361e-07  2.233e-04  1.135e-01  3.490e-01  5.373e-01 
 6.47   0.00     5.493e-03 -4.000  1.208e+00 0.618 1.029e+10 -4.315e-23  0.000e+00  0.000e+00  0.000e+00  1.136e-10  2.768e-07  2.528e-04  1.277e-01  3.653e-01  5.067e-01 
 6.46   0.00     5.493e-03 -4.000  1.208e+00 0.618 9.707e+09 -4.467e-23  0.000e+00  0.000e+00  0.000e+00  1.390e-10  3.260e-07  2.876e-04  1.444e-01  3.819e-01  4.735e-01 
 6.45   0.00     5.493e-03 -4.000  1.208e+00 0.618 9.167e+09 -4.623e-23  0.000e+00  0.000e+00  0.000e+00  1.685e-10  3.797e-07  3.232e-04  1.614e-01  3.966e-01  4.417e-01 
 6.44   0.00     5.493e-03 -4.000  1.208e+00 0.618 8.659e+09 -4.783e-23  0.000e+00  0.000e+00  0.000e+00  2.027e-10  4.386e-07  3.598e-04  1.789e-01  4.097e-01  4.111e-01 
 6.43   0.00     5.493e-03 -4.000  1.208e+00 0.618 8.167e+09 -4.955e-23  0.000e+00  0.000e+00  0.000e+00  2.445e-10  5.084e-07  4.021e-04  1.990e-01  4.220e-01  3.786e-01 
 6.42   0.00     5.493e-03 -4.000  1.208e+00 0.618 7.690e+09 -5.144e-23  0.000e+00  0.000e+00  0.000e+00  2.960e-10  5.917e-07  4.514e-04  2.224e-01  4.331e-01  3.441e-01 
 6.41   0.00     5.493e-03 -4.000  1.208e+00 0.618 7.251e+09 -5.330e-23  0.000e+00  0.000e+00  0.000e+00  3.544e-10  6.801e-07  4.996e-04  2.452e-01  4.415e-01  3.128e-01 
 6.40   0.00     5.493e-03 -4.000  1.208e+00 0.618 6.841e+09 -5.520e-23  0.000e+00  0.000e+00  0.000e+00  4.212e-10  7.751e-07  5.477e-04  2.679e-01  4.476e-01  2.839e-01 
 6.39   0.00     5.493e-03 -4.000  1.208e+00 0.618 6.444e+09 -5.728e-23  0.000e+00  0.000e+00  0.000e+00  5.014e-10  8.857e-07  6.023e-04  2.937e-01  4.517e-01  2.541e-01 
 6.38   0.00     5.493e-03 -4.000  1.208e+00 0.618 6.057e+09 -5.955e-23  0.000e+00  0.000e+00  0.000e+00  5.984e-10  1.015e-06  6.647e-04  3.231e-01  4.530e-01  2.233e-01 
 6.37   0.00     5.493e-03 -4.000  1.208e+00 0.618 5.693e+09 -6.191e-23  0.000e+00  0.000e+00  0.000e+00  7.065e-10  1.149e-06  7.229e-04  3.505e-01  4.517e-01  1.971e-01 
 6.36   0.00     5.493e-03 -4.000  1.208e+00 0.618 5.347e+09 -6.442e-23  0.000e+00  0.000e+00  0.000e+00  8.282e-10  1.291e-06  7.794e-04  3.771e-01  4.483e-01  1.738e-01 
 6.35   0.00     5.493e-03 -4.000  1.208e+00 0.618 5.011e+09 -6.717e-23  0.000e+00  0.000e+00  0.000e+00  9.723e-10  1.452e-06  8.424e-04  4.067e-01  4.419e-01  1.505e-01 
 6.34   0.00     5.493e-03 -4.000  1.208e+00 0.618 4.686e+09 -7.019e-23  0.000e+00  0.000e+00  0.000e+00  1.143e-09  1.638e-06  9.130e-04  4.398e-01  4.318e-01  1.275e-01 
 6.33   0.00     5.493e-03 -4.000  1.208e+00 0.618 4.389e+09 -7.323e-23  0.000e+00  0.000e+00  0.000e+00  1.331e-09  1.825e-06  9.759e-04  4.694e-01  4.207e-01  1.090e-01 
 6.32   0.00     5.493e-03 -4.000  1.208e+00 0.618 4.113e+09 -7.637e-23  0.000e+00  0.000e+00  0.000e+00  1.541e-09  2.022e-06  1.036e-03  4.974e-01  4.083e-01  9.323e-02 
 6.31   0.00     5.493e-03 -4.000  1.208e+00 0.618 3.849e+09 -7.974e-23  0.000e+00  0.000e+00  0.000e+00  1.785e-09  2.243e-06  1.101e-03  5.281e-01  3.928e-01  7.805e-02 
 6.30   0.00     5.493e-03 -4.000  1.207e+00 0.618 3.599e+09 -8.336e-23  0.000e+00  0.000e+00  0.000e+00  2.071e-09  2.493e-06  1.173e-03  5.618e-01  3.735e-01  6.352e-02 
 6.29   0.00     5.493e-03 -4.000  1.207e+00 0.618 3.372e+09 -8.695e-23  0.000e+00  0.000e+00  0.000e+00  2.384e-09  2.743e-06  1.235e-03  5.907e-01  3.555e-01  5.258e-02 
 6.28   0.00     5.493e-03 -4.000  1.207e+00 0.618 3.162e+09 -9.059e-23  0.000e+00  0.000e+00  0.000e+00  2.733e-09  3.004e-06  1.293e-03  6.176e-01  3.374e-01  4.362e-02 
 6.27   0.00     5.493e-03 -4.000  1.207e+00 0.618 2.966e+09 -9.437e-23  0.000e+00  0.000e+00  0.000e+00  3.134e-09  3.294e-06  1.355e-03  6.466e-01  3.168e-01  3.525e-02 
 6.26   0.00     5.493e-03 -4.000  1.207e+00 0.618 2.784e+09 -9.829e-23  0.000e+00  0.000e+00  0.000e+00  3.596e-09  3.616e-06  1.424e-03  6.778e-01  2.932e-01  2.753e-02 
 6.25   0.00     5.493e-03 -4.000  1.207e+00 0.618 2.623e+09 -1.020e-22  0.000e+00  0.000e+00  0.000e+00  4.106e-09  3.941e-06  1.480e-03  7.037e-01  2.728e-01  2.206e-02 
 6.24   0.00     5.493e-03 -4.000  1.207e+00 0.618 2.477e+09 -1.055e-22  0.000e+00  0.000e+00  0.000e+00  4.675e-09  4.281e-06  1.534e-03  7.273e-01  2.534e-01  1.774e-02 
 6.23   0.00     5.493e-03 -4.000  1.207e+00 0.618 2.343e+09 -1.089e-22  0.000e+00  0.000e+00  0.000e+00  5.324e-09  4.654e-06  1.591e-03  7.523e-01  2.322e-01  1.383e-02 
 6.22   0.00     5.493e-03 -4.000  1.207e+00 0.618 2.218e+09 -1.125e-22  0.000e+00  0.000e+00  0.000e+00  6.063e-09  5.064e-06  1.651e-03  7.790e-01  2.091e-01  1.034e-02 
 6.21   0.00     5.493e-03 -4.000  1.207e+00 0.618 2.109e+09 -1.156e-22  0.000e+00  0.000e+00  0.000e+00  6.890e-09  5.484e-06  1.702e-03  8.000e-01  1.902e-01  8.024e-03 
 6.20   0.00     5.493e-03 -4.000  1.207e+00 0.618 2.010e+09 -1.185e-22  0.000e+00  0.000e+00  0.000e+00  7.819e-09  5.930e-06  1.751e-03  8.189e-01  1.730e-01  6.252e-03 
 6.19   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.917e+09 -1.214e-22  0.000e+00  0.000e+00  0.000e+00  8.872e-09  6.414e-06  1.802e-03  8.387e-01  1.548e-01  4.696e-03 
 6.18   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.832e+09 -1.243e-22  0.000e+00  0.000e+00  0.000e+00  1.007e-08  6.942e-06  1.856e-03  8.595e-01  1.354e-01  3.346e-03 
 6.17   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.755e+09 -1.267e-22  0.000e+00  0.000e+00  0.000e+00  1.142e-08  7.499e-06  1.904e-03  8.749e-01  1.207e-01  2.520e-03 
 6.16   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.684e+09 -1.290e-22  0.000e+00  0.000e+00  0.000e+00  1.297e-08  8.097e-06  1.950e-03  8.887e-01  1.075e-01  1.903e-03 
 6.15   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.617e+09 -1.313e-22  0.000e+00  0.000e+00  0.000e+00  1.473e-08  8.747e-06  1.999e-03  9.028e-01  9.390e-02  1.375e-03 
 6.14   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.553e+09 -1.336e-22  0.000e+00  0.000e+00  0.000e+00  1.672e-08  9.455e-06  2.051e-03  9.173e-01  7.965e-02  9.293e-04 
 6.13   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.495e+09 -1.356e-22  0.000e+00  0.000e+00  0.000e+00  1.903e-08  1.023e-05  2.101e-03  9.275e-01  6.968e-02  6.800e-04 
 6.12   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.441e+09 -1.375e-22  0.000e+00  0.000e+00  0.000e+00  2.169e-08  1.107e-05  2.154e-03  9.365e-01  6.085e-02  4.980e-04 
 6.11   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.389e+09 -1.395e-22  0.000e+00  0.000e+00  0.000e+00  2.474e-08  1.200e-05  2.208e-03  9.455e-01  5.193e-02  3.462e-04 
