#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   
 6.75   0.00     8.356e-04 -4.000  1.209e+00 0.618 2.924e+10 -2.892e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.156e-07  4.062e-04  1.877e-02  9.808e-01 
 6.74   0.00     8.356e-04 -4.000  1.209e+00 0.618 2.860e+10 -2.890e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.599e-07  4.520e-04  1.988e-02  9.797e-01 
 6.73   0.00     8.356e-04 -4.000  1.209e+00 0.618 2.795e+10 -2.890e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.104e-07  5.030e-04  2.106e-02  9.784e-01 
 6.72   0.00     8.356e-04 -4.000  1.209e+00 0.618 2.731e+10 -2.890e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.675e-07  5.594e-04  2.232e-02  9.771e-01 
 6.71   0.00     8.356e-04 -4.000  1.209e+00 0.618 2.666e+10 -2.894e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.336e-07  6.235e-04  2.367e-02  9.757e-01 
 6.70   0.00     8.356e-04 -4.000  1.209e+00 0.618 2.599e+10 -2.900e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  6.106e-07  6.968e-04  2.515e-02  9.742e-01 
 6.69   0.00     8.356e-04 -4.000  1.209e+00 0.618 2.534e+10 -2.907e-23  0.000e+00  0.000e+00  0.000e+00  1.155e-10  6.983e-07  7.786e-04  2.671e-02  9.725e-01 
 6.68   0.00     8.356e-04 -4.000  1.209e+00 0.618 2.468e+10 -2.916e-23  0.000e+00  0.000e+00  0.000e+00  1.360e-10  7.973e-07  8.691e-04  2.839e-02  9.708e-01 
 6.67   0.00     8.356e-04 -4.000  1.209e+00 0.618 2.403e+10 -2.928e-23  0.000e+00  0.000e+00  0.000e+00  1.605e-10  9.128e-07  9.728e-04  3.020e-02  9.689e-01 
 6.66   0.00     8.356e-04 -4.000  1.208e+00 0.618 2.335e+10 -2.944e-23  0.000e+00  0.000e+00  0.000e+00  1.898e-10  1.048e-06  1.092e-03  3.218e-02  9.667e-01 
