#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   ionf[ 9]   ionf[10]   ionf[11]   
 6.79   0.00     1.414e-03 -4.000  1.209e+00 0.618 3.178e+10 -2.919e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.425e-09  1.518e-06  6.386e-04  1.147e-01  3.066e-01  5.781e-01 
 6.78   0.00     1.414e-03 -4.000  1.209e+00 0.618 3.115e+10 -2.910e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.724e-09  1.771e-06  7.229e-04  1.280e-01  3.198e-01  5.516e-01 
 6.77   0.00     1.414e-03 -4.000  1.209e+00 0.618 3.051e+10 -2.903e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.080e-09  2.058e-06  8.146e-04  1.422e-01  3.325e-01  5.245e-01 
 6.76   0.00     1.414e-03 -4.000  1.209e+00 0.618 2.988e+10 -2.896e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.494e-09  2.372e-06  9.097e-04  1.568e-01  3.442e-01  4.983e-01 
 6.75   0.00     1.414e-03 -4.000  1.209e+00 0.618 2.924e+10 -2.892e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.994e-09  2.740e-06  1.018e-03  1.731e-01  3.555e-01  4.703e-01 
 6.74   0.00     1.414e-03 -4.000  1.209e+00 0.618 2.860e+10 -2.890e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.598e-09  3.171e-06  1.142e-03  1.916e-01  3.666e-01  4.407e-01 
 6.73   0.00     1.414e-03 -4.000  1.209e+00 0.618 2.795e+10 -2.890e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.308e-09  3.651e-06  1.274e-03  2.110e-01  3.764e-01  4.113e-01 
 6.72   0.00     1.414e-03 -4.000  1.209e+00 0.618 2.731e+10 -2.890e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.120e-09  4.167e-06  1.407e-03  2.303e-01  3.846e-01  3.837e-01 
 6.71   0.00     1.414e-03 -4.000  1.209e+00 0.618 2.666e+10 -2.894e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  6.089e-09  4.763e-06  1.556e-03  2.517e-01  3.918e-01  3.549e-01 
 6.70   0.00     1.414e-03 -4.000  1.209e+00 0.618 2.599e+10 -2.900e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  7.247e-09  5.452e-06  1.724e-03  2.755e-01  3.977e-01  3.250e-01 
 6.69   0.00     1.414e-03 -4.000  1.209e+00 0.618 2.534e+10 -2.907e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  8.583e-09  6.204e-06  1.898e-03  2.998e-01  4.018e-01  2.966e-01 
 6.68   0.00     1.414e-03 -4.000  1.209e+00 0.618 2.468e+10 -2.916e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.009e-08  6.996e-06  2.068e-03  3.231e-01  4.040e-01  2.708e-01 
 6.67   0.00     1.414e-03 -4.000  1.209e+00 0.618 2.403e+10 -2.928e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.187e-08  7.896e-06  2.256e-03  3.487e-01  4.045e-01  2.445e-01 
 6.66   0.00     1.414e-03 -4.000  1.208e+00 0.618 2.335e+10 -2.944e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.396e-08  8.922e-06  2.464e-03  3.766e-01  4.029e-01  2.180e-01 
 6.65   0.00     1.414e-03 -4.000  1.208e+00 0.618 2.268e+10 -2.962e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.633e-08  1.002e-05  2.672e-03  4.040e-01  3.994e-01  1.938e-01 
 6.64   0.00     1.414e-03 -4.000  1.208e+00 0.618 2.201e+10 -2.983e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.898e-08  1.116e-05  2.869e-03  4.297e-01  3.946e-01  1.728e-01 
 6.63   0.00     1.414e-03 -4.000  1.208e+00 0.618 2.132e+10 -3.009e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.206e-08  1.242e-05  3.084e-03  4.573e-01  3.877e-01  1.521e-01 
 6.62   0.00     1.414e-03 -4.000  1.208e+00 0.618 2.062e+10 -3.041e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.564e-08  1.385e-05  3.318e-03  4.869e-01  3.782e-01  1.316e-01 
 6.61   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.992e+10 -3.076e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.965e-08  1.534e-05  3.544e-03  5.150e-01  3.676e-01  1.138e-01 
 6.60   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.922e+10 -3.115e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.410e-08  1.688e-05  3.753e-03  5.407e-01  3.566e-01  9.900e-02 
 6.59   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.851e+10 -3.161e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.921e-08  1.858e-05  3.979e-03  5.677e-01  3.436e-01  8.472e-02 
 6.58   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.779e+10 -3.216e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.508e-08  2.047e-05  4.221e-03  5.965e-01  3.282e-01  7.111e-02 
 6.57   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.706e+10 -3.275e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.163e-08  2.242e-05  4.449e-03  6.229e-01  3.128e-01  5.984e-02 
 6.56   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.635e+10 -3.340e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.889e-08  2.442e-05  4.658e-03  6.464e-01  2.981e-01  5.076e-02 
 6.55   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.563e+10 -3.415e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  6.716e-08  2.663e-05  4.879e-03  6.710e-01  2.818e-01  4.225e-02 
