#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   ionf[ 9]   ionf[10]   ionf[11]   ionf[12]   ionf[13]   
 6.81   0.00     5.907e-04 -4.000  1.209e+00 0.618 3.302e+10 -2.941e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  9.895e-10  3.382e-07  8.369e-05  8.845e-03  6.085e-01  3.081e-01  7.442e-02 
 6.80   0.00     5.907e-04 -4.000  1.209e+00 0.618 3.240e+10 -2.930e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.173e-09  3.842e-07  9.105e-05  9.282e-03  6.307e-01  2.954e-01  6.444e-02 
 6.79   0.00     5.907e-04 -4.000  1.209e+00 0.618 3.178e+10 -2.919e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.389e-09  4.361e-07  9.907e-05  9.744e-03  6.538e-01  2.813e-01  5.502e-02 
 6.78   0.00     5.907e-04 -4.000  1.209e+00 0.618 3.115e+10 -2.910e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.642e-09  4.948e-07  1.078e-04  1.023e-02  6.775e-01  2.659e-01  4.620e-02 
 6.77   0.00     5.907e-04 -4.000  1.209e+00 0.618 3.051e+10 -2.903e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.940e-09  5.602e-07  1.170e-04  1.070e-02  6.998e-01  2.507e-01  3.872e-02 
 6.76   0.00     5.907e-04 -4.000  1.209e+00 0.618 2.988e+10 -2.896e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.288e-09  6.328e-07  1.264e-04  1.113e-02  7.190e-01  2.369e-01  3.282e-02 
 6.75   0.00     5.907e-04 -4.000  1.209e+00 0.618 2.924e+10 -2.892e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.698e-09  7.144e-07  1.365e-04  1.158e-02  7.387e-01  2.222e-01  2.737e-02 
 6.74   0.00     5.907e-04 -4.000  1.209e+00 0.618 2.860e+10 -2.890e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.176e-09  8.062e-07  1.476e-04  1.206e-02  7.589e-01  2.065e-01  2.239e-02 
 6.73   0.00     5.907e-04 -4.000  1.209e+00 0.618 2.795e+10 -2.890e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.740e-09  9.089e-07  1.591e-04  1.251e-02  7.773e-01  1.917e-01  1.831e-02 
 6.72   0.00     5.907e-04 -4.000  1.209e+00 0.618 2.731e+10 -2.890e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.401e-09  1.023e-06  1.711e-04  1.292e-02  7.931e-01  1.787e-01  1.520e-02 
 6.71   0.00     5.907e-04 -4.000  1.209e+00 0.618 2.666e+10 -2.894e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.177e-09  1.152e-06  1.841e-04  1.336e-02  8.091e-01  1.650e-01  1.238e-02 
 6.70   0.00     5.907e-04 -4.000  1.209e+00 0.618 2.599e+10 -2.900e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  6.086e-09  1.296e-06  1.981e-04  1.381e-02  8.252e-01  1.509e-01  9.854e-03 
 6.69   0.00     5.907e-04 -4.000  1.209e+00 0.618 2.534e+10 -2.907e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  7.159e-09  1.459e-06  2.128e-04  1.425e-02  8.397e-01  1.379e-01  7.862e-03 
 6.68   0.00     5.907e-04 -4.000  1.209e+00 0.618 2.468e+10 -2.916e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  8.430e-09  1.641e-06  2.283e-04  1.465e-02  8.518e-01  1.270e-01  6.397e-03 
