#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   
 6.32   0.00     2.806e-01 -4.000  1.208e+00 0.618 4.113e+09 -7.637e-23  0.000e+00  9.470e-06  1.000e+00 
 6.31   0.00     2.806e-01 -4.000  1.208e+00 0.618 3.849e+09 -7.974e-23  0.000e+00  9.789e-06  1.000e+00 
 6.30   0.00     2.806e-01 -4.000  1.207e+00 0.618 3.599e+09 -8.336e-23  0.000e+00  1.011e-05  1.000e+00 
 6.29   0.00     2.806e-01 -4.000  1.207e+00 0.618 3.372e+09 -8.695e-23  0.000e+00  1.046e-05  1.000e+00 
 6.28   0.00     2.806e-01 -4.000  1.207e+00 0.618 3.162e+09 -9.059e-23  1.059e-10  1.083e-05  1.000e+00 
 6.27   0.00     2.806e-01 -4.000  1.207e+00 0.618 2.966e+09 -9.437e-23  1.134e-10  1.120e-05  1.000e+00 
 6.26   0.00     2.806e-01 -4.000  1.207e+00 0.618 2.784e+09 -9.829e-23  1.212e-10  1.158e-05  1.000e+00 
 6.25   0.00     2.806e-01 -4.000  1.207e+00 0.618 2.623e+09 -1.020e-22  1.301e-10  1.200e-05  1.000e+00 
 6.24   0.00     2.806e-01 -4.000  1.207e+00 0.618 2.477e+09 -1.055e-22  1.395e-10  1.243e-05  1.000e+00 
 6.23   0.00     2.806e-01 -4.000  1.207e+00 0.618 2.343e+09 -1.089e-22  1.496e-10  1.287e-05  1.000e+00 
 6.22   0.00     2.806e-01 -4.000  1.207e+00 0.618 2.218e+09 -1.125e-22  1.602e-10  1.332e-05  1.000e+00 
 6.21   0.00     2.806e-01 -4.000  1.207e+00 0.618 2.109e+09 -1.156e-22  1.720e-10  1.381e-05  1.000e+00 
 6.20   0.00     2.806e-01 -4.000  1.207e+00 0.618 2.010e+09 -1.185e-22  1.848e-10  1.431e-05  1.000e+00 
 6.19   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.917e+09 -1.214e-22  1.983e-10  1.484e-05  1.000e+00 
 6.18   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.832e+09 -1.243e-22  2.127e-10  1.537e-05  1.000e+00 
 6.17   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.755e+09 -1.267e-22  2.287e-10  1.595e-05  1.000e+00 
 6.16   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.684e+09 -1.290e-22  2.460e-10  1.655e-05  1.000e+00 
 6.15   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.617e+09 -1.313e-22  2.644e-10  1.717e-05  1.000e+00 
 6.14   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.553e+09 -1.336e-22  2.838e-10  1.781e-05  1.000e+00 
 6.13   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.495e+09 -1.356e-22  3.058e-10  1.851e-05  1.000e+00 
 6.12   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.441e+09 -1.375e-22  3.293e-10  1.923e-05  1.000e+00 
 6.11   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.389e+09 -1.395e-22  3.544e-10  1.998e-05  1.000e+00 
 6.10   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.337e+09 -1.415e-22  3.810e-10  2.074e-05  1.000e+00 
 6.09   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.291e+09 -1.432e-22  4.109e-10  2.156e-05  1.000e+00 
 6.08   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.247e+09 -1.449e-22  4.433e-10  2.243e-05  1.000e+00 
 6.07   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.204e+09 -1.467e-22  4.777e-10  2.333e-05  1.000e+00 
 6.06   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.162e+09 -1.485e-22  5.145e-10  2.426e-05  1.000e+00 
 6.05   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.125e+09 -1.499e-22  5.556e-10  2.526e-05  1.000e+00 
 6.04   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.089e+09 -1.513e-22  6.001e-10  2.630e-05  1.000e+00 
 6.03   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.055e+09 -1.527e-22  6.477e-10  2.739e-05  1.000e+00 
 6.02   0.00     2.806e-01 -4.000  1.207e+00 0.618 1.022e+09 -1.540e-22  6.988e-10  2.852e-05  1.000e+00 
