#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   
 6.34   0.00     7.065e-01 -4.000  1.208e+00 0.618 4.686e+09 -7.019e-23  9.284e-08  1.000e+00 
 6.33   0.00     7.065e-01 -4.000  1.208e+00 0.618 4.389e+09 -7.323e-23  9.528e-08  1.000e+00 
 6.32   0.00     7.065e-01 -4.000  1.208e+00 0.618 4.113e+09 -7.637e-23  9.781e-08  1.000e+00 
 6.31   0.00     7.065e-01 -4.000  1.208e+00 0.618 3.849e+09 -7.974e-23  1.003e-07  1.000e+00 
 6.30   0.00     7.065e-01 -4.000  1.207e+00 0.618 3.599e+09 -8.336e-23  1.029e-07  1.000e+00 
 6.29   0.00     7.065e-01 -4.000  1.207e+00 0.618 3.372e+09 -8.695e-23  1.056e-07  1.000e+00 
 6.28   0.00     7.065e-01 -4.000  1.207e+00 0.618 3.162e+09 -9.059e-23  1.085e-07  1.000e+00 
 6.27   0.00     7.065e-01 -4.000  1.207e+00 0.618 2.966e+09 -9.437e-23  1.113e-07  1.000e+00 
 6.26   0.00     7.065e-01 -4.000  1.207e+00 0.618 2.784e+09 -9.829e-23  1.140e-07  1.000e+00 
 6.25   0.00     7.065e-01 -4.000  1.207e+00 0.618 2.623e+09 -1.020e-22  1.171e-07  1.000e+00 
 6.24   0.00     7.065e-01 -4.000  1.207e+00 0.618 2.477e+09 -1.055e-22  1.203e-07  1.000e+00 
 6.23   0.00     7.065e-01 -4.000  1.207e+00 0.618 2.343e+09 -1.089e-22  1.236e-07  1.000e+00 
 6.22   0.00     7.065e-01 -4.000  1.207e+00 0.618 2.218e+09 -1.125e-22  1.268e-07  1.000e+00 
 6.21   0.00     7.065e-01 -4.000  1.207e+00 0.618 2.109e+09 -1.156e-22  1.302e-07  1.000e+00 
 6.20   0.00     7.065e-01 -4.000  1.207e+00 0.618 2.010e+09 -1.185e-22  1.338e-07  1.000e+00 
 6.19   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.917e+09 -1.214e-22  1.374e-07  1.000e+00 
 6.18   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.832e+09 -1.243e-22  1.410e-07  1.000e+00 
 6.17   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.755e+09 -1.267e-22  1.450e-07  1.000e+00 
 6.16   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.684e+09 -1.290e-22  1.491e-07  1.000e+00 
 6.15   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.617e+09 -1.313e-22  1.532e-07  1.000e+00 
 6.14   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.553e+09 -1.336e-22  1.572e-07  1.000e+00 
 6.13   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.495e+09 -1.356e-22  1.617e-07  1.000e+00 
 6.12   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.441e+09 -1.375e-22  1.664e-07  1.000e+00 
 6.11   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.389e+09 -1.395e-22  1.710e-07  1.000e+00 
 6.10   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.337e+09 -1.415e-22  1.756e-07  1.000e+00 
 6.09   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.291e+09 -1.432e-22  1.808e-07  1.000e+00 
 6.08   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.247e+09 -1.449e-22  1.860e-07  1.000e+00 
 6.07   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.204e+09 -1.467e-22  1.913e-07  1.000e+00 
 6.06   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.162e+09 -1.485e-22  1.966e-07  1.000e+00 
 6.05   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.125e+09 -1.499e-22  2.025e-07  1.000e+00 
 6.04   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.089e+09 -1.513e-22  2.084e-07  1.000e+00 
 6.03   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.055e+09 -1.527e-22  2.145e-07  1.000e+00 
 6.02   0.00     7.065e-01 -4.000  1.207e+00 0.618 1.022e+09 -1.540e-22  2.205e-07  1.000e+00 
 6.01   0.00     7.065e-01 -4.000  1.207e+00 0.618 9.928e+08 -1.549e-22  2.272e-07  1.000e+00 
 6.00   0.00     7.065e-01 -4.000  1.206e+00 0.618 9.660e+08 -1.556e-22  2.340e-07  1.000e+00 
 5.99   0.00     7.065e-01 -4.000  1.206e+00 0.618 9.403e+08 -1.562e-22  2.410e-07  1.000e+00 
 5.98   0.00     7.065e-01 -4.000  1.206e+00 0.618 9.160e+08 -1.567e-22  2.480e-07  1.000e+00 
 5.97   0.00     7.065e-01 -4.000  1.206e+00 0.618 8.950e+08 -1.567e-22  2.557e-07  1.000e+00 
 5.96   0.00     7.065e-01 -4.000  1.206e+00 0.618 8.754e+08 -1.565e-22  2.636e-07  1.000e+00 
 5.95   0.00     7.065e-01 -4.000  1.206e+00 0.618 8.568e+08 -1.563e-22  2.715e-07  1.000e+00 
 5.94   0.00     7.065e-01 -4.000  1.206e+00 0.618 8.389e+08 -1.561e-22  2.796e-07  1.000e+00 
 5.93   0.00     7.065e-01 -4.000  1.206e+00 0.618 8.229e+08 -1.554e-22  2.885e-07  1.000e+00 
 5.92   0.00     7.065e-01 -4.000  1.206e+00 0.618 8.074e+08 -1.548e-22  2.976e-07  1.000e+00 
 5.91   0.00     7.065e-01 -4.000  1.206e+00 0.618 7.918e+08 -1.543e-22  3.068e-07  1.000e+00 
 5.90   0.00     7.065e-01 -4.000  1.206e+00 0.618 7.758e+08 -1.538e-22  3.161e-07  1.000e+00 
 5.89   0.00     7.065e-01 -4.000  1.206e+00 0.618 7.606e+08 -1.534e-22  3.263e-07  1.000e+00 
 5.88   0.00     7.065e-01 -4.000  1.206e+00 0.618 7.447e+08 -1.530e-22  3.369e-07  1.000e+00 
 5.87   0.00     7.065e-01 -4.000  1.206e+00 0.618 7.276e+08 -1.531e-22  3.475e-07  1.000e+00 
 5.86   0.00     7.065e-01 -4.000  1.206e+00 0.618 7.088e+08 -1.536e-22  3.583e-07  1.000e+00 
 5.85   0.00     7.065e-01 -4.000  1.206e+00 0.618 6.904e+08 -1.541e-22  3.702e-07  1.000e+00 
 5.84   0.00     7.065e-01 -4.000  1.206e+00 0.618 6.707e+08 -1.550e-22  3.825e-07  1.000e+00 
 5.83   0.00     7.065e-01 -4.000  1.206e+00 0.618 6.492e+08 -1.565e-22  3.949e-07  1.000e+00 
 5.82   0.00     7.065e-01 -4.000  1.206e+00 0.618 6.256e+08 -1.587e-22  4.074e-07  1.000e+00 
 5.81   0.00     7.065e-01 -4.000  1.206e+00 0.618 6.038e+08 -1.606e-22  4.213e-07  1.000e+00 
 5.80   0.00     7.065e-01 -4.000  1.206e+00 0.618 5.814e+08 -1.631e-22  4.355e-07  1.000e+00 
 5.79   0.00     7.065e-01 -4.000  1.206e+00 0.618 5.580e+08 -1.660e-22  4.500e-07  1.000e+00 
 5.78   0.00     7.065e-01 -4.000  1.206e+00 0.618 5.340e+08 -1.695e-22  4.648e-07  1.000e+00 
 5.77   0.00     7.065e-01 -4.000  1.206e+00 0.618 5.139e+08 -1.721e-22  4.810e-07  1.000e+00 
 5.76   0.00     7.065e-01 -4.000  1.206e+00 0.618 4.945e+08 -1.749e-22  4.977e-07  1.000e+00 
 5.75   0.00     7.065e-01 -4.000  1.206e+00 0.618 4.753e+08 -1.777e-22  5.148e-07  1.000e+00 
 5.74   0.00     7.065e-01 -4.000  1.206e+00 0.618 4.571e+08 -1.806e-22  5.321e-07  1.000e+00 
 5.73   0.00     7.065e-01 -4.000  1.206e+00 0.618 4.422e+08 -1.824e-22  5.512e-07  1.000e+00 
 5.72   0.00     7.065e-01 -4.000  1.206e+00 0.618 4.282e+08 -1.841e-22  5.708e-07  1.000e+00 
 5.71   0.00     7.065e-01 -4.000  1.206e+00 0.618 4.148e+08 -1.858e-22  5.908e-07  1.000e+00 
 5.70   0.00     7.065e-01 -4.000  1.206e+00 0.618 4.020e+08 -1.873e-22  6.113e-07  1.000e+00 
 5.69   0.00     7.065e-01 -4.000  1.206e+00 0.618 3.913e+08 -1.881e-22  6.338e-07  1.000e+00 
 5.68   0.00     7.065e-01 -4.000  1.206e+00 0.618 3.809e+08 -1.887e-22  6.569e-07  1.000e+00 
 5.67   0.00     7.065e-01 -4.000  1.206e+00 0.618 3.706e+08 -1.896e-22  6.806e-07  1.000e+00 
 5.66   0.00     7.065e-01 -4.000  1.206e+00 0.618 3.603e+08 -1.906e-22  7.051e-07  1.000e+00 
 5.65   0.00     7.065e-01 -4.000  1.206e+00 0.618 3.509e+08 -1.912e-22  7.316e-07  1.000e+00 
 5.64   0.00     7.065e-01 -4.000  1.206e+00 0.618 3.414e+08 -1.921e-22  7.591e-07  1.000e+00 
 5.63   0.00     7.065e-01 -4.000  1.206e+00 0.618 3.313e+08 -1.934e-22  7.873e-07  1.000e+00 
 5.62   0.00     7.065e-01 -4.000  1.206e+00 0.618 3.204e+08 -1.954e-22  8.164e-07  1.000e+00 
 5.61   0.00     7.065e-01 -4.000  1.206e+00 0.619 3.103e+08 -1.972e-22  8.481e-07  1.000e+00 
 5.60   0.00     7.065e-01 -4.000  1.206e+00 0.619 2.994e+08 -1.997e-22  8.808e-07  1.000e+00 
